YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Sex,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2015,2015,KS,Kansas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,25.6,25.6,,,24.6,26.7,"11,514",,,,Female,,,"    (38.3477403, -98.200781227)",PA,PA1,Q046,VALUE,20,Sex,Female,SEX,FEMALE
2015,2015,KY,Kentucky,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,17.4,17.4,,,8.6,32.1,120,,,,,,2 or more races,"    (37.645970271, -84.774971048)",OWS,OWS1,Q036,VALUE,21,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2015,2015,KY,Kentucky,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.6,33.6,,,28.5,39.1,738,,,,,"$35,000 - $49,999",,"    (37.645970271, -84.774971048)",OWS,OWS1,Q036,VALUE,21,Income,"$35,000 - $49,999",INC,INC3550
2015,2015,KY,Kentucky,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,33.0,33.0,,,30.2,35.9,"2,645",,,High school graduate,,,,"    (37.645970271, -84.774971048)",OWS,OWS1,Q037,VALUE,21,Education,High school graduate,EDU,EDUHSGRAD
2015,2015,KY,Kentucky,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,23.2,23.2,,,20.4,26.2,"2,531",,,High school graduate,,,,"    (37.645970271, -84.774971048)",PA,PA1,Q046,VALUE,21,Education,High school graduate,EDU,EDUHSGRAD
2015,2015,KY,Kentucky,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,36.7,36.7,,,33.7,39.9,"2,415",,,College graduate,,,,"    (37.645970271, -84.774971048)",OWS,OWS1,Q037,VALUE,21,Education,College graduate,EDU,EDUCOGRAD
2015,2015,KY,Kentucky,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,29.0,29.0,,,16.7,45.3,83,,,,,,Hispanic,"    (37.645970271, -84.774971048)",PA,PA1,Q047,VALUE,21,Race/Ethnicity,Hispanic,RACE,RACEHIS
2015,2015,LA,Louisiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,37.8,37.8,,,34.6,41.0,"1,483",,65 or older,,,,,"    (31.312660644, -92.445680071)",OWS,OWS1,Q037,VALUE,22,Age (years),65 or older,AGEYR,AGEYR65PLUS
2015,2015,LA,Louisiana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity (or an equivalent combination) and engage in muscle-strengthening activities on 2 or more days a week,,Value,,,-,Data not available because sample size is insufficient or data not reported.,,,,,,,,,Asian,"    (31.312660644, -92.445680071)",PA,PA1,Q044,VALUE,22,Race/Ethnicity,Asian,RACE,RACEASN
2015,2015,LA,Louisiana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity (or an equivalent combination) and engage in muscle-strengthening activities on 2 or more days a week,,Value,18.2,18.2,,,14.9,22.1,638,,45 - 54,,,,,"    (31.312660644, -92.445680071)",PA,PA1,Q044,VALUE,22,Age (years),45 - 54,AGEYR,AGEYR4554
2015,2015,LA,Louisiana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,43.6,43.6,,,39.9,47.5,"1,058",,,Some college or technical sch,,,,"    (31.312660644, -92.445680071)",PA,PA1,Q043,VALUE,22,Education,Some college or technical school,EDU,EDUCOTEC
2015,2015,LA,Louisiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29.1,29.1,,,26.0,32.3,"1,238",,,College graduate,,,,"    (31.312660644, -92.445680071)",OWS,OWS1,Q036,VALUE,22,Education,College graduate,EDU,EDUCOGRAD
2015,2015,ME,Maine,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,42.7,42.7,,,28.1,58.7,74,,,,,,2 or more races,"    (45.254228894001, -68.985031336)",OWS,OWS1,Q037,VALUE,23,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2015,2015,ME,Maine,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,55.8,55.8,,,53.5,58.1,"3,090",,65 or older,,,,,"    (45.254228894001, -68.985031336)",PA,PA1,Q043,VALUE,23,Age (years),65 or older,AGEYR,AGEYR65PLUS
2015,2015,ME,Maine,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve more than 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,41.8,41.8,,,26.2,59.1,67,,,,,,2 or more races,"    (45.254228894001, -68.985031336)",PA,PA1,Q045,VALUE,23,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2015,2015,ME,Maine,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve more than 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,35.1,35.1,,,32.6,37.8,"2,097",,55 - 64,,,,,"    (45.254228894001, -68.985031336)",PA,PA1,Q045,VALUE,23,Age (years),55 - 64,AGEYR,AGEYR5564
2015,2015,ME,Maine,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity (or an equivalent combination) and engage in muscle-strengthening activities on 2 or more days a week,,Value,24.1,24.1,,,21.6,26.8,"2,100",,,,,"$75,000 or greater",,"    (45.254228894001, -68.985031336)",PA,PA1,Q044,VALUE,23,Income,"$75,000 or greater",INC,INC75PLUS
2015,2015,ME,Maine,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity (or an equivalent combination) and engage in muscle-strengthening activities on 2 or more days a week,,Value,,,-,Data not available because sample size is insufficient or data not reported.,,,,,,,,,Non-Hispanic Black,"    (45.254228894001, -68.985031336)",PA,PA1,Q044,VALUE,23,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2015,2015,ME,Maine,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve more than 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,34.9,34.9,,,32.2,37.7,"2,178",,,Some college or technical sch,,,,"    (45.254228894001, -68.985031336)",PA,PA1,Q045,VALUE,23,Education,Some college or technical school,EDU,EDUCOTEC
2015,2015,MD,Maryland,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve more than 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,,,-,Data not available because sample size is insufficient or data not reported.,,,,,,,,,Hawaiian/Pacific Islander,"    (39.290580964, -76.609260111)",PA,PA1,Q045,VALUE,24,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2015,2015,MD,Maryland,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,26.9,26.9,,,24.9,29.0,"8,239",,,,,,Non-Hispanic White,"    (39.290580964, -76.609260111)",OWS,OWS1,Q036,VALUE,24,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2015,2015,MD,Maryland,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,55.0,55.0,,,52.6,57.3,"7,879",,,,,,Non-Hispanic White,"    (39.290580964, -76.609260111)",PA,PA1,Q043,VALUE,24,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2015,2015,MD,Maryland,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve more than 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,22.0,22.0,,,16.4,28.9,541,,,Less than high school,,,,"    (39.290580964, -76.609260111)",PA,PA1,Q045,VALUE,24,Education,Less than high school,EDU,EDUHS
2015,2015,MD,Maryland,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve more than 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,32.1,32.1,,,28.6,35.8,"2,474",,,Some college or technical sch,,,,"    (39.290580964, -76.609260111)",PA,PA1,Q045,VALUE,24,Education,Some college or technical school,EDU,EDUCOTEC
2015,2015,MD,Maryland,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,33.9,33.9,,,30.2,37.9,"2,596",,,Some college or technical sch,,,,"    (39.290580964, -76.609260111)",PA,PA1,Q046,VALUE,24,Education,Some college or technical school,EDU,EDUCOTEC
2015,2015,MD,Maryland,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,35.1,35.1,,,28.2,42.7,545,,,Less than high school,,,,"    (39.290580964, -76.609260111)",PA,PA1,Q043,VALUE,24,Education,Less than high school,EDU,EDUHS
2015,2015,MA,Massachusetts,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve more than 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,35.6,35.6,,,33.3,38.1,"2,587",,,,,"$75,000 or greater",,"    (42.27687047, -72.082690675)",PA,PA1,Q045,VALUE,25,Income,"$75,000 or greater",INC,INC75PLUS
2015,2015,MA,Massachusetts,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve more than 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,,,-,Data not available because sample size is insufficient or data not reported.,,,,,,,,,Hawaiian/Pacific Islander,"    (42.27687047, -72.082690675)",PA,PA1,Q045,VALUE,25,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2015,2015,MA,Massachusetts,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,41.6,41.6,,,35.0,48.5,399,,,,,,Non-Hispanic Black,"    (42.27687047, -72.082690675)",PA,PA1,Q043,VALUE,25,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2015,2015,MA,Massachusetts,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,39.8,39.8,,,35.4,44.4,953,,,,,"$15,000 - $24,999",,"    (42.27687047, -72.082690675)",PA,PA1,Q047,VALUE,25,Income,"$15,000 - $24,999",INC,INC1525
2015,2015,MA,Massachusetts,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,22.7,22.7,,,18.3,27.9,590,,,,,"Less than $15,000",,"    (42.27687047, -72.082690675)",PA,PA1,Q046,VALUE,25,Income,"Less than $15,000",INC,INCLESS15
2015,2015,MA,Massachusetts,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,25.7,25.7,,,20.8,31.2,567,,,,,"$25,000 - $34,999",,"    (42.27687047, -72.082690675)",PA,PA1,Q046,VALUE,25,Income,"$25,000 - $34,999",INC,INC2535
2015,2015,MA,Massachusetts,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,,,-,Data not available because sample size is insufficient or data not reported.,,,,,,,,,American Indian/Alaska Native,"    (42.27687047, -72.082690675)",PA,PA1,Q043,VALUE,25,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2015,2015,MA,Massachusetts,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.8,34.8,,,29.6,40.5,563,,,Less than high school,,,,"    (42.27687047, -72.082690675)",OWS,OWS1,Q036,VALUE,25,Education,Less than high school,EDU,EDUHS
2015,2015,MA,Massachusetts,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,26.7,26.7,,,24.0,29.7,"1,699",,55 - 64,,,,,"    (42.27687047, -72.082690675)",PA,PA1,Q046,VALUE,25,Age (years),55 - 64,AGEYR,AGEYR5564
2015,2015,MA,Massachusetts,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,31.0,31.0,,,25.5,37.1,765,,,,,"$35,000 - $49,999",,"    (42.27687047, -72.082690675)",PA,PA1,Q046,VALUE,25,Income,"$35,000 - $49,999",INC,INC3550
2015,2015,MI,Michigan,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity (or an equivalent combination) and engage in muscle-strengthening activities on 2 or more days a week,,Value,17.0,17.0,,,10.2,26.9,121,,,,,,Asian,"    (44.661319543001, -84.71439027)",PA,PA1,Q044,VALUE,26,Race/Ethnicity,Asian,RACE,RACEASN
2015,2015,MI,Michigan,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,34.9,34.9,,,32.7,37.1,"2,482",,,Some college or technical sch,,,,"    (44.661319543001, -84.71439027)",OWS,OWS1,Q037,VALUE,26,Education,Some college or technical school,EDU,EDUCOTEC
2015,2015,MI,Michigan,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.0,34.0,,,30.6,37.6,"1,050",,,,,"$35,000 - $49,999",,"    (44.661319543001, -84.71439027)",OWS,OWS1,Q036,VALUE,26,Income,"$35,000 - $49,999",INC,INC3550
2015,2015,MI,Michigan,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,56.5,56.5,,,46.9,65.5,160,,,,,,2 or more races,"    (44.661319543001, -84.71439027)",PA,PA1,Q043,VALUE,26,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2015,2015,MI,Michigan,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,,,-,Data not available because sample size is insufficient or data not reported.,,,,,,,,,Hawaiian/Pacific Islander,"    (44.661319543001, -84.71439027)",PA,PA1,Q043,VALUE,26,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2015,2015,MI,Michigan,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity (or an equivalent combination) and engage in muscle-strengthening activities on 2 or more days a week,,Value,15.9,15.9,,,12.8,19.5,737,,,,,"$25,000 - $34,999",,"    (44.661319543001, -84.71439027)",PA,PA1,Q044,VALUE,26,Income,"$25,000 - $34,999",INC,INC2535
2015,2015,MI,Michigan,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve more than 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,40.9,40.9,,,38.7,43.3,"2,580",,65 or older,,,,,"    (44.661319543001, -84.71439027)",PA,PA1,Q045,VALUE,26,Age (years),65 or older,AGEYR,AGEYR65PLUS
2015,2015,MN,Minnesota,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity (or an equivalent combination) and engage in muscle-strengthening activities on 2 or more days a week,,Value,21.8,21.8,,,19.6,24.1,"1,870",,35 - 44,,,,,"    (46.355648736, -94.794200503)",PA,PA1,Q044,VALUE,27,Age (years),35 - 44,AGEYR,AGEYR3544
2015,2015,MN,Minnesota,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,20.7,20.7,,,19.4,22.1,"4,973",,,Some college or technical sch,,,,"    (46.355648736, -94.794200503)",PA,PA1,Q047,VALUE,27,Education,Some college or technical school,EDU,EDUCOTEC
2015,2015,MN,Minnesota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,22.2,22.2,,,15.1,31.3,135,,,,,,2 or more races,"    (46.355648736, -94.794200503)",OWS,OWS1,Q036,VALUE,27,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2015,2015,MN,Minnesota,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,58.0,58.0,,,56.1,60.0,"3,449",,55 - 64,,,,,"    (46.355648736, -94.794200503)",PA,PA1,Q043,VALUE,27,Age (years),55 - 64,AGEYR,AGEYR5564
2015,2015,MN,Minnesota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,34.5,34.5,,,31.8,37.3,"2,046",,,,,Data not reported,,"    (46.355648736, -94.794200503)",OWS,OWS1,Q037,VALUE,27,Income,Data not reported,INC,INCNR
2015,2015,MN,Minnesota,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve more than 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,29.3,29.3,,,24.1,35.1,371,,,,,,Non-Hispanic Black,"    (46.355648736, -94.794200503)",PA,PA1,Q045,VALUE,27,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2015,2015,MN,Minnesota,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve more than 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,32.6,32.6,,,29.0,36.3,935,,18 - 24,,,,,"    (46.355648736, -94.794200503)",PA,PA1,Q045,VALUE,27,Age (years),18 - 24,AGEYR,AGEYR1824
2015,2015,MN,Minnesota,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve more than 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,36.0,36.0,,,34.4,37.7,"4,884",,,,,"$75,000 or greater",,"    (46.355648736, -94.794200503)",PA,PA1,Q045,VALUE,27,Income,"$75,000 or greater",INC,INC75PLUS
2015,2015,MS,Mississippi,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,39.0,39.0,,,35.0,43.2,"1,134",,,,,"$15,000 - $24,999",,"    (32.745510099, -89.538030825)",PA,PA1,Q047,VALUE,28,Income,"$15,000 - $24,999",INC,INC1525
2015,2015,MS,Mississippi,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve more than 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,,,-,Data not available because sample size is insufficient or data not reported.,,,,,,,,,American Indian/Alaska Native,"    (32.745510099, -89.538030825)",PA,PA1,Q045,VALUE,28,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2015,2015,MS,Mississippi,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,29.7,29.7,,,24.9,35.1,584,,,,,"$50,000 - $74,999",,"    (32.745510099, -89.538030825)",PA,PA1,Q047,VALUE,28,Income,"$50,000 - $74,999",INC,INC5075
2015,2015,MS,Mississippi,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,24.8,24.8,,,22.6,27.1,"3,580",,,,,,Non-Hispanic White,"    (32.745510099, -89.538030825)",PA,PA1,Q046,VALUE,28,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2015,2015,MS,Mississippi,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity (or an equivalent combination) and engage in muscle-strengthening activities on 2 or more days a week,,Value,19.0,19.0,,,16.1,22.4,"1,478",,,Some college or technical sch,,,,"    (32.745510099, -89.538030825)",PA,PA1,Q044,VALUE,28,Education,Some college or technical school,EDU,EDUCOTEC
2015,2015,MS,Mississippi,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,33.7,33.7,,,28.7,39.1,453,,25 - 34,,,,,"    (32.745510099, -89.538030825)",OWS,OWS1,Q037,VALUE,28,Age (years),25 - 34,AGEYR,AGEYR2534
2015,2015,MS,Mississippi,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve more than 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,29.2,29.2,,,22.6,36.9,213,,18 - 24,,,,,"    (32.745510099, -89.538030825)",PA,PA1,Q045,VALUE,28,Age (years),18 - 24,AGEYR,AGEYR1824
2015,2015,MS,Mississippi,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,43.0,43.0,,,36.9,49.2,589,,,,,"$35,000 - $49,999",,"    (32.745510099, -89.538030825)",PA,PA1,Q043,VALUE,28,Income,"$35,000 - $49,999",INC,INC3550
2015,2015,MS,Mississippi,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity (or an equivalent combination) and engage in muscle-strengthening activities on 2 or more days a week,,Value,22.6,22.6,,,17.1,29.2,586,,,,,"$35,000 - $49,999",,"    (32.745510099, -89.538030825)",PA,PA1,Q044,VALUE,28,Income,"$35,000 - $49,999",INC,INC3550
2015,2015,MS,Mississippi,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,,,-,Data not available because sample size is insufficient or data not reported.,,,,,,,,,Other,"    (32.745510099, -89.538030825)",PA,PA1,Q047,VALUE,28,Race/Ethnicity,Other,RACE,RACEOTH
2015,2015,MS,Mississippi,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,25.6,25.6,,,21.9,29.6,910,,,,,"$75,000 or greater",,"    (32.745510099, -89.538030825)",PA,PA1,Q047,VALUE,28,Income,"$75,000 or greater",INC,INC75PLUS
2015,2015,MS,Mississippi,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve more than 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,26.2,26.2,,,23.2,29.4,"1,554",,,College graduate,,,,"    (32.745510099, -89.538030825)",PA,PA1,Q045,VALUE,28,Education,College graduate,EDU,EDUCOGRAD
2015,2015,MS,Mississippi,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve more than 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,,,-,Data not available because sample size is insufficient or data not reported.,,,,,,,,,Other,"    (32.745510099, -89.538030825)",PA,PA1,Q045,VALUE,28,Race/Ethnicity,Other,RACE,RACEOTH
2015,2015,MO,Missouri,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,51.9,51.9,,,49.3,54.5,"2,531",,65 or older,,,,,"    (38.635790776, -92.566300053)",PA,PA1,Q043,VALUE,29,Age (years),65 or older,AGEYR,AGEYR65PLUS
2015,2015,MO,Missouri,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,50.1,50.1,,,46.9,53.2,"1,798",,,Some college or technical sch,,,,"    (38.635790776, -92.566300053)",PA,PA1,Q043,VALUE,29,Education,Some college or technical school,EDU,EDUCOTEC
